,id,x,y,z,ow,ox,oy,oz,vis,sel,lock,label,desc,associatedNodeID
319,vtkMRMLMarkupsFiducialNode_572,212.18,140.183,91.816,0.0,0.0,0.0,1.0,1,1,0,MarkupsFiducial-321,,
320,vtkMRMLMarkupsFiducialNode_573,211.835,151.026,89.0,0.0,0.0,0.0,1.0,1,1,0,MarkupsFiducial-322,,
321,vtkMRMLMarkupsFiducialNode_574,211.598,152.046,89.128,0.0,0.0,0.0,1.0,1,1,0,MarkupsFiducial-323,,
322,vtkMRMLMarkupsFiducialNode_575,211.713,150.52,90.49,0.0,0.0,0.0,1.0,1,1,0,MarkupsFiducial-324,,
323,vtkMRMLMarkupsFiducialNode_576,216.578,109.171,91.39,0.0,0.0,0.0,1.0,1,1,0,MarkupsFiducial-325,,
324,vtkMRMLMarkupsFiducialNode_577,215.781,110.245,93.023,0.0,0.0,0.0,1.0,1,1,0,MarkupsFiducial-326,,
325,vtkMRMLMarkupsFiducialNode_578,215.718,113.888,91.777,0.0,0.0,0.0,1.0,1,1,0,MarkupsFiducial-327,,
326,vtkMRMLMarkupsFiducialNode_579,215.71,120.438,91.823,0.0,0.0,0.0,1.0,1,1,0,MarkupsFiducial-328,,
327,vtkMRMLMarkupsFiducialNode_580,212.979,130.385,93.148,0.0,0.0,0.0,1.0,1,1,0,MarkupsFiducial-329,,
328,vtkMRMLMarkupsFiducialNode_581,212.8,135.613,91.483,0.0,0.0,0.0,1.0,1,1,0,MarkupsFiducial-330,,
329,vtkMRMLMarkupsFiducialNode_582,211.969,144.263,93.499,0.0,0.0,0.0,1.0,1,1,0,MarkupsFiducial-331,,
330,vtkMRMLMarkupsFiducialNode_583,211.975,151.025,87.065,0.0,0.0,0.0,1.0,1,1,0,MarkupsFiducial-332,,
331,vtkMRMLMarkupsFiducialNode_584,211.874,147.784,92.236,0.0,0.0,0.0,1.0,1,1,0,MarkupsFiducial-333,,
332,vtkMRMLMarkupsFiducialNode_585,211.29,152.239,90.328,0.0,0.0,0.0,1.0,1,1,0,MarkupsFiducial-334,,
333,vtkMRMLMarkupsFiducialNode_586,216.007,109.285,92.956,0.0,0.0,0.0,1.0,1,1,0,MarkupsFiducial-335,,
334,vtkMRMLMarkupsFiducialNode_587,214.592,124.284,94.514,0.0,0.0,0.0,1.0,1,1,0,MarkupsFiducial-336,,
335,vtkMRMLMarkupsFiducialNode_588,213.176,128.763,92.749,0.0,0.0,0.0,1.0,1,1,0,MarkupsFiducial-337,,
336,vtkMRMLMarkupsFiducialNode_589,212.792,132.134,93.308,0.0,0.0,0.0,1.0,1,1,0,MarkupsFiducial-338,,
337,vtkMRMLMarkupsFiducialNode_590,212.62,136.213,92.016,0.0,0.0,0.0,1.0,1,1,0,MarkupsFiducial-339,,
338,vtkMRMLMarkupsFiducialNode_591,211.691,147.268,93.891,0.0,0.0,0.0,1.0,1,1,0,MarkupsFiducial-340,,
339,vtkMRMLMarkupsFiducialNode_592,211.193,149.69,93.549,0.0,0.0,0.0,1.0,1,1,0,MarkupsFiducial-341,,
340,vtkMRMLMarkupsFiducialNode_593,211.082,152.101,92.015,0.0,0.0,0.0,1.0,1,1,0,MarkupsFiducial-342,,
341,vtkMRMLMarkupsFiducialNode_594,214.889,113.428,94.315,0.0,0.0,0.0,1.0,1,1,0,MarkupsFiducial-343,,
342,vtkMRMLMarkupsFiducialNode_595,214.616,111.007,95.662,0.0,0.0,0.0,1.0,1,1,0,MarkupsFiducial-344,,
343,vtkMRMLMarkupsFiducialNode_596,215.138,119.256,94.138,0.0,0.0,0.0,1.0,1,1,0,MarkupsFiducial-345,,
344,vtkMRMLMarkupsFiducialNode_597,215.074,121.954,93.666,0.0,0.0,0.0,1.0,1,1,0,MarkupsFiducial-346,,
345,vtkMRMLMarkupsFiducialNode_598,213.375,127.374,94.769,0.0,0.0,0.0,1.0,1,1,0,MarkupsFiducial-347,,
346,vtkMRMLMarkupsFiducialNode_599,212.187,137.22,93.215,0.0,0.0,0.0,1.0,1,1,0,MarkupsFiducial-348,,
347,vtkMRMLMarkupsFiducialNode_600,212.052,139.023,93.542,0.0,0.0,0.0,1.0,1,1,0,MarkupsFiducial-349,,
348,vtkMRMLMarkupsFiducialNode_601,214.72,115.093,95.12,0.0,0.0,0.0,1.0,1,1,0,MarkupsFiducial-350,,
349,vtkMRMLMarkupsFiducialNode_602,212.216,132.125,95.323,0.0,0.0,0.0,1.0,1,1,0,MarkupsFiducial-351,,
350,vtkMRMLMarkupsFiducialNode_603,211.969,140.02,95.5,0.0,0.0,0.0,1.0,1,1,0,MarkupsFiducial-352,,
351,vtkMRMLMarkupsFiducialNode_604,211.845,145.06,94.49,0.0,0.0,0.0,1.0,1,1,0,MarkupsFiducial-353,,
352,vtkMRMLMarkupsFiducialNode_605,214.861,117.72,95.664,0.0,0.0,0.0,1.0,1,1,0,MarkupsFiducial-354,,
353,vtkMRMLMarkupsFiducialNode_606,214.789,121.479,96.849,0.0,0.0,0.0,1.0,1,1,0,MarkupsFiducial-355,,
354,vtkMRMLMarkupsFiducialNode_607,214.607,123.13,96.307,0.0,0.0,0.0,1.0,1,1,0,MarkupsFiducial-356,,
355,vtkMRMLMarkupsFiducialNode_608,212.79,129.438,95.5,0.0,0.0,0.0,1.0,1,1,0,MarkupsFiducial-357,,
356,vtkMRMLMarkupsFiducialNode_609,212.068,133.781,95.575,0.0,0.0,0.0,1.0,1,1,0,MarkupsFiducial-358,,
357,vtkMRMLMarkupsFiducialNode_610,211.908,141.181,95.989,0.0,0.0,0.0,1.0,1,1,0,MarkupsFiducial-359,,
358,vtkMRMLMarkupsFiducialNode_611,211.172,145.196,97.204,0.0,0.0,0.0,1.0,1,1,0,MarkupsFiducial-360,,
359,vtkMRMLMarkupsFiducialNode_612,211.057,147.561,96.521,0.0,0.0,0.0,1.0,1,1,0,MarkupsFiducial-361,,
360,vtkMRMLMarkupsFiducialNode_613,211.026,153.04,92.0,0.0,0.0,0.0,1.0,1,1,0,MarkupsFiducial-362,,
361,vtkMRMLMarkupsFiducialNode_614,214.141,113.433,96.656,0.0,0.0,0.0,1.0,1,1,0,MarkupsFiducial-363,,
362,vtkMRMLMarkupsFiducialNode_615,214.27,116.486,97.802,0.0,0.0,0.0,1.0,1,1,0,MarkupsFiducial-364,,
363,vtkMRMLMarkupsFiducialNode_616,214.795,119.78,97.336,0.0,0.0,0.0,1.0,1,1,0,MarkupsFiducial-365,,
364,vtkMRMLMarkupsFiducialNode_617,212.927,127.143,97.516,0.0,0.0,0.0,1.0,1,1,0,MarkupsFiducial-366,,
365,vtkMRMLMarkupsFiducialNode_618,212.112,132.075,96.114,0.0,0.0,0.0,1.0,1,1,0,MarkupsFiducial-367,,
366,vtkMRMLMarkupsFiducialNode_619,211.7,143.151,96.446,0.0,0.0,0.0,1.0,1,1,0,MarkupsFiducial-368,,
367,vtkMRMLMarkupsFiducialNode_620,210.926,149.533,97.498,0.0,0.0,0.0,1.0,1,1,0,MarkupsFiducial-369,,
368,vtkMRMLMarkupsFiducialNode_621,210.988,152.774,93.515,0.0,0.0,0.0,1.0,1,1,0,MarkupsFiducial-370,,
369,vtkMRMLMarkupsFiducialNode_622,210.896,153.025,95.012,0.0,0.0,0.0,1.0,1,1,0,MarkupsFiducial-371,,
370,vtkMRMLMarkupsFiducialNode_623,210.73,154.031,94.979,0.0,0.0,0.0,1.0,1,1,0,MarkupsFiducial-372,,
371,vtkMRMLMarkupsFiducialNode_624,210.683,151.394,97.831,0.0,0.0,0.0,1.0,1,1,0,MarkupsFiducial-373,,
372,vtkMRMLMarkupsFiducialNode_625,210.357,154.214,96.36,0.0,0.0,0.0,1.0,1,1,0,MarkupsFiducial-374,,
373,vtkMRMLMarkupsFiducialNode_626,214.193,110.876,96.694,0.0,0.0,0.0,1.0,1,1,0,MarkupsFiducial-375,,
374,vtkMRMLMarkupsFiducialNode_627,212.201,129.452,97.823,0.0,0.0,0.0,1.0,1,1,0,MarkupsFiducial-376,,
375,vtkMRMLMarkupsFiducialNode_628,211.896,137.07,97.488,0.0,0.0,0.0,1.0,1,1,0,MarkupsFiducial-377,,
376,vtkMRMLMarkupsFiducialNode_629,211.784,139.643,97.46,0.0,0.0,0.0,1.0,1,1,0,MarkupsFiducial-378,,
377,vtkMRMLMarkupsFiducialNode_630,213.701,111.521,98.241,0.0,0.0,0.0,1.0,1,1,0,MarkupsFiducial-379,,
378,vtkMRMLMarkupsFiducialNode_631,213.821,114.415,99.552,0.0,0.0,0.0,1.0,1,1,0,MarkupsFiducial-380,,
379,vtkMRMLMarkupsFiducialNode_632,214.203,117.97,99.233,0.0,0.0,0.0,1.0,1,1,0,MarkupsFiducial-381,,
380,vtkMRMLMarkupsFiducialNode_633,213.74,123.361,98.967,0.0,0.0,0.0,1.0,1,1,0,MarkupsFiducial-382,,
381,vtkMRMLMarkupsFiducialNode_634,213.884,121.569,100.01,0.0,0.0,0.0,1.0,1,1,0,MarkupsFiducial-383,,
382,vtkMRMLMarkupsFiducialNode_635,212.66,125.423,100.261,0.0,0.0,0.0,1.0,1,1,0,MarkupsFiducial-384,,
383,vtkMRMLMarkupsFiducialNode_636,212.048,127.634,100.531,0.0,0.0,0.0,1.0,1,1,0,MarkupsFiducial-385,,
384,vtkMRMLMarkupsFiducialNode_637,211.929,131.554,99.004,0.0,0.0,0.0,1.0,1,1,0,MarkupsFiducial-386,,
385,vtkMRMLMarkupsFiducialNode_638,211.886,133.826,98.498,0.0,0.0,0.0,1.0,1,1,0,MarkupsFiducial-387,,
386,vtkMRMLMarkupsFiducialNode_639,211.504,141.358,97.999,0.0,0.0,0.0,1.0,1,1,0,MarkupsFiducial-388,,
387,vtkMRMLMarkupsFiducialNode_640,210.702,148.121,99.944,0.0,0.0,0.0,1.0,1,1,0,MarkupsFiducial-389,,
388,vtkMRMLMarkupsFiducialNode_641,210.091,154.033,97.952,0.0,0.0,0.0,1.0,1,1,0,MarkupsFiducial-390,,
389,vtkMRMLMarkupsFiducialNode_642,214.134,119.351,99.909,0.0,0.0,0.0,1.0,1,1,0,MarkupsFiducial-391,,
390,vtkMRMLMarkupsFiducialNode_643,211.65,134.824,99.509,0.0,0.0,0.0,1.0,1,1,0,MarkupsFiducial-392,,
391,vtkMRMLMarkupsFiducialNode_644,211.615,137.227,98.998,0.0,0.0,0.0,1.0,1,1,0,MarkupsFiducial-393,,
392,vtkMRMLMarkupsFiducialNode_645,211.172,140.106,99.655,0.0,0.0,0.0,1.0,1,1,0,MarkupsFiducial-394,,
393,vtkMRMLMarkupsFiducialNode_646,211.061,142.525,99.564,0.0,0.0,0.0,1.0,1,1,0,MarkupsFiducial-395,,
394,vtkMRMLMarkupsFiducialNode_647,210.881,147.059,99.492,0.0,0.0,0.0,1.0,1,1,0,MarkupsFiducial-396,,
395,vtkMRMLMarkupsFiducialNode_648,210.121,150.26,100.89,0.0,0.0,0.0,1.0,1,1,0,MarkupsFiducial-397,,
396,vtkMRMLMarkupsFiducialNode_649,213.294,110.61,99.243,0.0,0.0,0.0,1.0,1,1,0,MarkupsFiducial-398,,
397,vtkMRMLMarkupsFiducialNode_650,213.533,114.403,101.123,0.0,0.0,0.0,1.0,1,1,0,MarkupsFiducial-399,,
398,vtkMRMLMarkupsFiducialNode_651,213.805,117.429,101.873,0.0,0.0,0.0,1.0,1,1,0,MarkupsFiducial-400,,
399,vtkMRMLMarkupsFiducialNode_652,212.099,123.463,104.044,0.0,0.0,0.0,1.0,1,1,0,MarkupsFiducial-401,,
400,vtkMRMLMarkupsFiducialNode_653,211.885,128.603,101.004,0.0,0.0,0.0,1.0,1,1,0,MarkupsFiducial-402,,
401,vtkMRMLMarkupsFiducialNode_654,211.648,131.142,100.77,0.0,0.0,0.0,1.0,1,1,0,MarkupsFiducial-403,,
402,vtkMRMLMarkupsFiducialNode_655,211.068,139.495,100.61,0.0,0.0,0.0,1.0,1,1,0,MarkupsFiducial-404,,
403,vtkMRMLMarkupsFiducialNode_656,209.902,155.017,99.972,0.0,0.0,0.0,1.0,1,1,0,MarkupsFiducial-405,,
404,vtkMRMLMarkupsFiducialNode_657,210.019,155.054,98.009,0.0,0.0,0.0,1.0,1,1,0,MarkupsFiducial-406,,
405,vtkMRMLMarkupsFiducialNode_658,213.148,111.617,100.678,0.0,0.0,0.0,1.0,1,1,0,MarkupsFiducial-407,,
406,vtkMRMLMarkupsFiducialNode_659,213.169,113.165,101.953,0.0,0.0,0.0,1.0,1,1,0,MarkupsFiducial-408,,
407,vtkMRMLMarkupsFiducialNode_660,213.669,119.699,102.172,0.0,0.0,0.0,1.0,1,1,0,MarkupsFiducial-409,,
408,vtkMRMLMarkupsFiducialNode_661,213.176,121.147,102.785,0.0,0.0,0.0,1.0,1,1,0,MarkupsFiducial-410,,
409,vtkMRMLMarkupsFiducialNode_662,211.211,133.918,101.359,0.0,0.0,0.0,1.0,1,1,0,MarkupsFiducial-411,,
410,vtkMRMLMarkupsFiducialNode_663,211.083,134.181,102.127,0.0,0.0,0.0,1.0,1,1,0,MarkupsFiducial-412,,
411,vtkMRMLMarkupsFiducialNode_664,210.859,143.404,101.361,0.0,0.0,0.0,1.0,1,1,0,MarkupsFiducial-413,,
412,vtkMRMLMarkupsFiducialNode_665,210.687,144.926,101.691,0.0,0.0,0.0,1.0,1,1,0,MarkupsFiducial-414,,
413,vtkMRMLMarkupsFiducialNode_666,210.134,147.173,102.684,0.0,0.0,0.0,1.0,1,1,0,MarkupsFiducial-415,,
414,vtkMRMLMarkupsFiducialNode_667,211.764,126.845,102.694,0.0,0.0,0.0,1.0,1,1,0,MarkupsFiducial-416,,
415,vtkMRMLMarkupsFiducialNode_668,211.125,130.033,103.386,0.0,0.0,0.0,1.0,1,1,0,MarkupsFiducial-417,,
416,vtkMRMLMarkupsFiducialNode_669,210.867,137.092,103.493,0.0,0.0,0.0,1.0,1,1,0,MarkupsFiducial-418,,
417,vtkMRMLMarkupsFiducialNode_670,209.931,151.043,102.502,0.0,0.0,0.0,1.0,1,1,0,MarkupsFiducial-419,,
418,vtkMRMLMarkupsFiducialNode_671,209.746,153.344,102.212,0.0,0.0,0.0,1.0,1,1,0,MarkupsFiducial-420,,
419,vtkMRMLMarkupsFiducialNode_672,209.72,156.048,100.131,0.0,0.0,0.0,1.0,1,1,0,MarkupsFiducial-421,,
420,vtkMRMLMarkupsFiducialNode_673,212.851,112.138,103.887,0.0,0.0,0.0,1.0,1,1,0,MarkupsFiducial-422,,
421,vtkMRMLMarkupsFiducialNode_674,213.148,115.786,103.985,0.0,0.0,0.0,1.0,1,1,0,MarkupsFiducial-423,,
422,vtkMRMLMarkupsFiducialNode_675,210.687,141.444,102.975,0.0,0.0,0.0,1.0,1,1,0,MarkupsFiducial-424,,
423,vtkMRMLMarkupsFiducialNode_676,209.812,149.598,104.229,0.0,0.0,0.0,1.0,1,1,0,MarkupsFiducial-425,,
424,vtkMRMLMarkupsFiducialNode_677,209.088,156.048,102.818,0.0,0.0,0.0,1.0,1,1,0,MarkupsFiducial-426,,
425,vtkMRMLMarkupsFiducialNode_678,209.163,152.125,105.299,0.0,0.0,0.0,1.0,1,1,0,MarkupsFiducial-427,,
426,vtkMRMLMarkupsFiducialNode_679,212.742,113.317,105.278,0.0,0.0,0.0,1.0,1,1,0,MarkupsFiducial-428,,
427,vtkMRMLMarkupsFiducialNode_680,212.881,118.316,104.988,0.0,0.0,0.0,1.0,1,1,0,MarkupsFiducial-429,,
428,vtkMRMLMarkupsFiducialNode_681,211.157,126.825,104.969,0.0,0.0,0.0,1.0,1,1,0,MarkupsFiducial-430,,
429,vtkMRMLMarkupsFiducialNode_682,210.872,132.474,104.744,0.0,0.0,0.0,1.0,1,1,0,MarkupsFiducial-431,,
430,vtkMRMLMarkupsFiducialNode_683,210.714,136.686,104.454,0.0,0.0,0.0,1.0,1,1,0,MarkupsFiducial-432,,
431,vtkMRMLMarkupsFiducialNode_684,210.21,140.938,104.848,0.0,0.0,0.0,1.0,1,1,0,MarkupsFiducial-433,,
432,vtkMRMLMarkupsFiducialNode_685,210.009,143.537,105.313,0.0,0.0,0.0,1.0,1,1,0,MarkupsFiducial-434,,
433,vtkMRMLMarkupsFiducialNode_686,209.894,148.072,104.493,0.0,0.0,0.0,1.0,1,1,0,MarkupsFiducial-435,,
434,vtkMRMLMarkupsFiducialNode_687,209.641,150.66,104.456,0.0,0.0,0.0,1.0,1,1,0,MarkupsFiducial-436,,
435,vtkMRMLMarkupsFiducialNode_688,212.575,115.916,106.417,0.0,0.0,0.0,1.0,1,1,0,MarkupsFiducial-437,,
436,vtkMRMLMarkupsFiducialNode_689,211.935,120.684,106.708,0.0,0.0,0.0,1.0,1,1,0,MarkupsFiducial-438,,
437,vtkMRMLMarkupsFiducialNode_690,211.681,123.428,105.621,0.0,0.0,0.0,1.0,1,1,0,MarkupsFiducial-439,,
438,vtkMRMLMarkupsFiducialNode_691,208.846,157.072,104.424,0.0,0.0,0.0,1.0,1,1,0,MarkupsFiducial-440,,
439,vtkMRMLMarkupsFiducialNode_692,212.358,119.09,106.331,0.0,0.0,0.0,1.0,1,1,0,MarkupsFiducial-441,,
440,vtkMRMLMarkupsFiducialNode_693,211.017,124.499,107.282,0.0,0.0,0.0,1.0,1,1,0,MarkupsFiducial-442,,
441,vtkMRMLMarkupsFiducialNode_694,210.799,128.756,106.483,0.0,0.0,0.0,1.0,1,1,0,MarkupsFiducial-443,,
442,vtkMRMLMarkupsFiducialNode_695,210.583,133.864,105.806,0.0,0.0,0.0,1.0,1,1,0,MarkupsFiducial-444,,
443,vtkMRMLMarkupsFiducialNode_696,210.127,136.854,106.682,0.0,0.0,0.0,1.0,1,1,0,MarkupsFiducial-445,,
444,vtkMRMLMarkupsFiducialNode_697,209.887,139.833,107.514,0.0,0.0,0.0,1.0,1,1,0,MarkupsFiducial-446,,
445,vtkMRMLMarkupsFiducialNode_698,209.768,146.403,105.952,0.0,0.0,0.0,1.0,1,1,0,MarkupsFiducial-447,,
446,vtkMRMLMarkupsFiducialNode_699,209.132,148.28,107.591,0.0,0.0,0.0,1.0,1,1,0,MarkupsFiducial-448,,
447,vtkMRMLMarkupsFiducialNode_700,208.801,154.584,106.49,0.0,0.0,0.0,1.0,1,1,0,MarkupsFiducial-449,,
448,vtkMRMLMarkupsFiducialNode_701,212.371,113.563,106.673,0.0,0.0,0.0,1.0,1,1,0,MarkupsFiducial-450,,
449,vtkMRMLMarkupsFiducialNode_702,212.102,112.819,107.351,0.0,0.0,0.0,1.0,1,1,0,MarkupsFiducial-451,,
450,vtkMRMLMarkupsFiducialNode_703,211.134,120.895,108.876,0.0,0.0,0.0,1.0,1,1,0,MarkupsFiducial-452,,
451,vtkMRMLMarkupsFiducialNode_704,210.132,133.198,107.694,0.0,0.0,0.0,1.0,1,1,0,MarkupsFiducial-453,,
452,vtkMRMLMarkupsFiducialNode_705,209.641,144.365,107.192,0.0,0.0,0.0,1.0,1,1,0,MarkupsFiducial-454,,
453,vtkMRMLMarkupsFiducialNode_706,208.777,151.906,108.413,0.0,0.0,0.0,1.0,1,1,0,MarkupsFiducial-455,,
454,vtkMRMLMarkupsFiducialNode_707,208.193,157.151,107.031,0.0,0.0,0.0,1.0,1,1,0,MarkupsFiducial-456,,
455,vtkMRMLMarkupsFiducialNode_708,211.493,113.447,109.294,0.0,0.0,0.0,1.0,1,1,0,MarkupsFiducial-457,,
456,vtkMRMLMarkupsFiducialNode_709,210.203,128.586,108.771,0.0,0.0,0.0,1.0,1,1,0,MarkupsFiducial-458,,
457,vtkMRMLMarkupsFiducialNode_710,209.678,140.224,108.434,0.0,0.0,0.0,1.0,1,1,0,MarkupsFiducial-459,,
458,vtkMRMLMarkupsFiducialNode_711,209.181,143.706,109.045,0.0,0.0,0.0,1.0,1,1,0,MarkupsFiducial-460,,
459,vtkMRMLMarkupsFiducialNode_712,211.268,117.187,109.691,0.0,0.0,0.0,1.0,1,1,0,MarkupsFiducial-461,,
460,vtkMRMLMarkupsFiducialNode_713,210.634,124.23,109.023,0.0,0.0,0.0,1.0,1,1,0,MarkupsFiducial-462,,
461,vtkMRMLMarkupsFiducialNode_714,210.175,125.229,110.22,0.0,0.0,0.0,1.0,1,1,0,MarkupsFiducial-463,,
462,vtkMRMLMarkupsFiducialNode_715,209.784,136.523,109.219,0.0,0.0,0.0,1.0,1,1,0,MarkupsFiducial-464,,
463,vtkMRMLMarkupsFiducialNode_716,208.835,148.238,109.498,0.0,0.0,0.0,1.0,1,1,0,MarkupsFiducial-465,,
464,vtkMRMLMarkupsFiducialNode_717,208.16,152.29,110.362,0.0,0.0,0.0,1.0,1,1,0,MarkupsFiducial-466,,
465,vtkMRMLMarkupsFiducialNode_718,208.069,158.091,107.03,0.0,0.0,0.0,1.0,1,1,0,MarkupsFiducial-467,,
466,vtkMRMLMarkupsFiducialNode_719,207.828,158.019,108.957,0.0,0.0,0.0,1.0,1,1,0,MarkupsFiducial-468,,
467,vtkMRMLMarkupsFiducialNode_720,210.618,120.834,110.553,0.0,0.0,0.0,1.0,1,1,0,MarkupsFiducial-469,,
468,vtkMRMLMarkupsFiducialNode_721,210.293,122.595,110.789,0.0,0.0,0.0,1.0,1,1,0,MarkupsFiducial-470,,
469,vtkMRMLMarkupsFiducialNode_722,209.87,125.105,112.026,0.0,0.0,0.0,1.0,1,1,0,MarkupsFiducial-471,,
470,vtkMRMLMarkupsFiducialNode_723,209.84,132.365,110.231,0.0,0.0,0.0,1.0,1,1,0,MarkupsFiducial-472,,
471,vtkMRMLMarkupsFiducialNode_724,209.192,135.329,111.79,0.0,0.0,0.0,1.0,1,1,0,MarkupsFiducial-473,,
472,vtkMRMLMarkupsFiducialNode_725,209.658,128.333,112.123,0.0,0.0,0.0,1.0,1,1,0,MarkupsFiducial-474,,
473,vtkMRMLMarkupsFiducialNode_726,209.564,131.366,111.769,0.0,0.0,0.0,1.0,1,1,0,MarkupsFiducial-475,,
474,vtkMRMLMarkupsFiducialNode_727,208.826,142.188,111.521,0.0,0.0,0.0,1.0,1,1,0,MarkupsFiducial-476,,
475,vtkMRMLMarkupsFiducialNode_728,208.656,145.528,111.347,0.0,0.0,0.0,1.0,1,1,0,MarkupsFiducial-477,,
476,vtkMRMLMarkupsFiducialNode_729,208.205,149.447,111.35,0.0,0.0,0.0,1.0,1,1,0,MarkupsFiducial-478,,
477,vtkMRMLMarkupsFiducialNode_730,207.805,153.867,111.731,0.0,0.0,0.0,1.0,1,1,0,MarkupsFiducial-479,,
478,vtkMRMLMarkupsFiducialNode_731,207.637,155.661,111.449,0.0,0.0,0.0,1.0,1,1,0,MarkupsFiducial-480,,
479,vtkMRMLMarkupsFiducialNode_732,207.595,159.089,109.037,0.0,0.0,0.0,1.0,1,1,0,MarkupsFiducial-481,,
480,vtkMRMLMarkupsFiducialNode_733,206.948,159.091,111.93,0.0,0.0,0.0,1.0,1,1,0,MarkupsFiducial-482,,
481,vtkMRMLMarkupsFiducialNode_734,207.133,156.076,113.025,0.0,0.0,0.0,1.0,1,1,0,MarkupsFiducial-483,,
482,vtkMRMLMarkupsFiducialNode_735,210.202,114.815,113.27,0.0,0.0,0.0,1.0,1,1,0,MarkupsFiducial-484,,
483,vtkMRMLMarkupsFiducialNode_736,210.197,117.977,112.801,0.0,0.0,0.0,1.0,1,1,0,MarkupsFiducial-485,,
484,vtkMRMLMarkupsFiducialNode_737,209.685,124.706,112.986,0.0,0.0,0.0,1.0,1,1,0,MarkupsFiducial-486,,
485,vtkMRMLMarkupsFiducialNode_738,208.842,136.236,113.506,0.0,0.0,0.0,1.0,1,1,0,MarkupsFiducial-487,,
486,vtkMRMLMarkupsFiducialNode_739,207.864,150.105,113.021,0.0,0.0,0.0,1.0,1,1,0,MarkupsFiducial-488,,
487,vtkMRMLMarkupsFiducialNode_740,209.145,129.195,113.829,0.0,0.0,0.0,1.0,1,1,0,MarkupsFiducial-489,,
488,vtkMRMLMarkupsFiducialNode_741,208.56,140.664,113.094,0.0,0.0,0.0,1.0,1,1,0,MarkupsFiducial-490,,
489,vtkMRMLMarkupsFiducialNode_742,208.197,141.466,114.059,0.0,0.0,0.0,1.0,1,1,0,MarkupsFiducial-491,,
490,vtkMRMLMarkupsFiducialNode_743,208.145,145.435,113.186,0.0,0.0,0.0,1.0,1,1,0,MarkupsFiducial-492,,
491,vtkMRMLMarkupsFiducialNode_744,206.807,158.365,113.484,0.0,0.0,0.0,1.0,1,1,0,MarkupsFiducial-493,,
492,vtkMRMLMarkupsFiducialNode_745,206.879,160.069,111.99,0.0,0.0,0.0,1.0,1,1,0,MarkupsFiducial-494,,
493,vtkMRMLMarkupsFiducialNode_746,206.419,160.263,113.923,0.0,0.0,0.0,1.0,1,1,0,MarkupsFiducial-495,,
494,vtkMRMLMarkupsFiducialNode_747,209.566,121.096,114.549,0.0,0.0,0.0,1.0,1,1,0,MarkupsFiducial-496,,
495,vtkMRMLMarkupsFiducialNode_748,209.179,123.583,115.164,0.0,0.0,0.0,1.0,1,1,0,MarkupsFiducial-497,,
496,vtkMRMLMarkupsFiducialNode_749,208.784,130.77,115.514,0.0,0.0,0.0,1.0,1,1,0,MarkupsFiducial-498,,
497,vtkMRMLMarkupsFiducialNode_750,208.5,136.69,114.642,0.0,0.0,0.0,1.0,1,1,0,MarkupsFiducial-499,,
498,vtkMRMLMarkupsFiducialNode_751,207.781,147.035,114.475,0.0,0.0,0.0,1.0,1,1,0,MarkupsFiducial-500,,
499,vtkMRMLMarkupsFiducialNode_752,207.155,150.116,115.658,0.0,0.0,0.0,1.0,1,1,0,MarkupsFiducial-501,,
500,vtkMRMLMarkupsFiducialNode_753,209.631,115.381,115.798,0.0,0.0,0.0,1.0,1,1,0,MarkupsFiducial-502,,
501,vtkMRMLMarkupsFiducialNode_754,208.838,127.613,116.253,0.0,0.0,0.0,1.0,1,1,0,MarkupsFiducial-503,,
502,vtkMRMLMarkupsFiducialNode_755,208.596,133.917,115.449,0.0,0.0,0.0,1.0,1,1,0,MarkupsFiducial-504,,
503,vtkMRMLMarkupsFiducialNode_756,208.158,138.473,115.247,0.0,0.0,0.0,1.0,1,1,0,MarkupsFiducial-505,,
504,vtkMRMLMarkupsFiducialNode_757,207.741,141.422,116.488,0.0,0.0,0.0,1.0,1,1,0,MarkupsFiducial-506,,
505,vtkMRMLMarkupsFiducialNode_758,207.623,145.726,115.514,0.0,0.0,0.0,1.0,1,1,0,MarkupsFiducial-507,,
506,vtkMRMLMarkupsFiducialNode_759,206.686,155.546,115.487,0.0,0.0,0.0,1.0,1,1,0,MarkupsFiducial-508,,
507,vtkMRMLMarkupsFiducialNode_760,209.164,115.823,117.303,0.0,0.0,0.0,1.0,1,1,0,MarkupsFiducial-509,,
508,vtkMRMLMarkupsFiducialNode_761,209.084,121.034,116.627,0.0,0.0,0.0,1.0,1,1,0,MarkupsFiducial-510,,
509,vtkMRMLMarkupsFiducialNode_762,208.839,124.092,117.509,0.0,0.0,0.0,1.0,1,1,0,MarkupsFiducial-511,,
510,vtkMRMLMarkupsFiducialNode_763,208.167,133.807,116.972,0.0,0.0,0.0,1.0,1,1,0,MarkupsFiducial-512,,
511,vtkMRMLMarkupsFiducialNode_764,207.85,137.1,117.522,0.0,0.0,0.0,1.0,1,1,0,MarkupsFiducial-513,,
512,vtkMRMLMarkupsFiducialNode_765,206.708,152.035,117.121,0.0,0.0,0.0,1.0,1,1,0,MarkupsFiducial-514,,
513,vtkMRMLMarkupsFiducialNode_766,206.127,160.025,115.118,0.0,0.0,0.0,1.0,1,1,0,MarkupsFiducial-515,,
514,vtkMRMLMarkupsFiducialNode_767,206.054,155.789,117.649,0.0,0.0,0.0,1.0,1,1,0,MarkupsFiducial-516,,
